frame.time_epoch	frame.protocols	frame.len	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.port	tcp.len	tcp.seq	tcp.ack	tcp.flags.ack	tcp.flags.syn
1596425449.516036417	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	27005	26997	1	0
1596425449.516319595	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	26997	27241	1	0
1596425449.538035551	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	26997	27241	1	0
1596425449.579050354	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	27241	27073	1	0
1596425449.590388458	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	27073	27241	1	0
1596425449.590400275	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	27241	27437	1	0
1596425449.591039391	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	27241	27437	1	0
1596425449.631612093	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	27437	27317	1	0
1596425449.642359528	eth:ethertype:ip:tcp:ssh	318	192.168.0.1	192.168.0.158	35658	22	35658	252	27437	27317	1	0
1596425449.643041826	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	27317	27689	1	0
1596425449.643308933	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	27689	27393	1	0
1596425449.747114079	eth:ethertype:ip:tcp:ssh	318	192.168.0.1	192.168.0.158	35658	22	35658	252	27689	27393	1	0
1596425449.747681003	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	27393	27941	1	0
1596425449.747998200	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	27941	27469	1	0
1596425449.907653874	eth:ethertype:ip:tcp:ssh	502	192.168.0.1	192.168.0.158	35658	22	35658	436	27941	27469	1	0
1596425449.908609677	eth:ethertype:ip:tcp:ssh	118	192.168.0.158	192.168.0.1	22	35658	22	52	27469	28377	1	0
1596425449.908880954	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	28377	27521	1	0
1596425449.915777170	eth:ethertype:ip:tcp:ssh	1294	192.168.0.158	192.168.0.1	22	35658	22	1228	27521	28377	1	0
1596425449.916081053	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	28377	28749	1	0
1596425450.015046158	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	28749	28377	1	0
1596425450.015329662	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	28377	28841	1	0
1596425450.059919971	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	28841	28377	1	0
1596425450.060201616	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	28377	29077	1	0
1596425450.078608360	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	28377	29077	1	0
1596425450.119039024	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	29077	28453	1	0
1596425450.124119433	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	28453	29077	1	0
1596425450.124135101	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	29077	28817	1	0
1596425450.124752974	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	29077	28817	1	0
1596425450.167618977	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	28817	29153	1	0
1596425450.527007654	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	29153	28817	1	0
1596425450.527295512	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	28817	29245	1	0
1596425450.571866876	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	29245	28817	1	0
1596425450.572134121	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	28817	29481	1	0
1596425450.591095359	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	28817	29481	1	0
1596425450.635041413	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	29481	28893	1	0
1596425450.638384175	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	28893	29481	1	0
1596425450.638403971	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	29481	29257	1	0
1596425450.638985198	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	29481	29257	1	0
1596425450.679602121	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	29257	29557	1	0
1596425451.039198003	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	29557	29257	1	0
1596425451.039484931	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	29257	29649	1	0
1596425451.084000092	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	29649	29257	1	0
1596425451.084312884	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	29257	29885	1	0
1596425451.103091811	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	29257	29885	1	0
1596425451.147039327	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	29885	29333	1	0
1596425451.147381171	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	29333	29885	1	0
1596425451.147392373	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	29885	29697	1	0
1596425451.148007666	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	29885	29697	1	0
1596425451.191620267	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	29697	29961	1	0
1596425451.550974374	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	29961	29697	1	0
1596425451.551265940	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	29697	30053	1	0
1596425451.595811115	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	30053	29697	1	0
1596425451.596126367	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	29697	30289	1	0
1596425451.616634952	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	29697	30289	1	0
1596425451.659052047	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	30289	29773	1	0
1596425451.660120312	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	29773	30289	1	0
1596425451.660135192	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	30289	30137	1	0
1596425451.660875468	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	30289	30137	1	0
1596425451.703620286	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	30137	30365	1	0
1596425452.099114168	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	30365	30137	1	0
1596425452.099403955	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	30137	30457	1	0
1596425452.144282096	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	30457	30137	1	0
1596425452.144566839	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	30137	30693	1	0
1596425452.163109991	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	30137	30693	1	0
1596425452.207040208	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	30693	30213	1	0
1596425452.216637723	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	30213	30693	1	0
1596425452.216659825	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	30693	30577	1	0
1596425452.217347047	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	30693	30577	1	0
1596425452.259692833	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	30577	30769	1	0
1596425452.513604047	eth:ethertype:ip:tcp:ssh	118	192.168.0.1	192.168.0.158	35658	22	35658	52	30577	30769	1	0
1596425452.555064927	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	30769	30629	1	0
1596425452.639119425	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	30769	30629	1	0
1596425452.639402421	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	30629	30861	1	0
1596425452.684300514	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	30861	30629	1	0
1596425452.684591900	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	30629	31097	1	0
1596425452.704906942	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	30629	31097	1	0
1596425452.704953970	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	31097	30705	1	0
1596425452.748133692	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	30705	31097	1	0
1596425452.748150580	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	31097	31069	1	0
1596425452.748802842	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	31097	31069	1	0
1596425452.791619360	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	31069	31173	1	0
1596425453.096699817	eth:ethertype:ip:tcp:ssh	318	192.168.0.1	192.168.0.158	35658	22	35658	252	31069	31173	1	0
1596425453.097363795	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	31173	31321	1	0
1596425453.097646998	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	31321	31249	1	0
1596425453.151089856	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	31249	31321	1	0
1596425453.151374555	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	31321	31341	1	0
1596425453.195965497	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	31341	31321	1	0
1596425453.196249763	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	31321	31577	1	0
1596425453.200382901	eth:ethertype:ip:tcp:ssh	318	192.168.0.1	192.168.0.158	35658	22	35658	252	31321	31577	1	0
1596425453.200862453	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	31577	31573	1	0
1596425453.243621051	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	31573	31653	1	0
1596425453.402434163	eth:ethertype:ip:tcp:ssh	894	192.168.0.1	192.168.0.158	35658	22	35658	828	31573	31653	1	0
1596425453.403463112	eth:ethertype:ip:tcp:ssh	214	192.168.0.158	192.168.0.1	22	35658	22	148	31653	32401	1	0
1596425453.403733609	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	32401	31801	1	0
1596425453.413606129	eth:ethertype:ip:tcp:ssh	286	192.168.0.1	192.168.0.158	35658	22	35658	220	32401	31801	1	0
1596425453.414377675	eth:ethertype:ip:tcp:ssh	214	192.168.0.158	192.168.0.1	22	35658	22	148	31801	32621	1	0
1596425453.455620178	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	32621	31949	1	0
1596425453.473124890	eth:ethertype:ip:tcp:ssh	510	192.168.0.1	192.168.0.158	35658	22	35658	444	32621	31949	1	0
1596425453.473937657	eth:ethertype:ip:tcp:ssh	118	192.168.0.158	192.168.0.1	22	35658	22	52	31949	33065	1	0
1596425453.474228496	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	33065	32001	1	0
1596425453.480074953	eth:ethertype:ip:tcp:ssh	758	192.168.0.158	192.168.0.1	22	35658	22	692	32001	33065	1	0
1596425453.480364015	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	33065	32693	1	0
1596425453.663080610	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	32693	33065	1	0
1596425453.663393392	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	33065	32785	1	0
1596425453.680366301	eth:ethertype:ip:tcp:ssh	286	192.168.0.1	192.168.0.158	35658	22	35658	220	33065	32785	1	0
1596425453.681129359	eth:ethertype:ip:tcp:ssh	206	192.168.0.158	192.168.0.1	22	35658	22	140	32785	33285	1	0
1596425453.707855883	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	32925	33285	1	0
1596425453.708186152	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	33285	33161	1	0
1596425453.726844947	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	33285	33161	1	0
1596425453.767050467	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	33161	33361	1	0
1596425453.767362681	eth:ethertype:ip:tcp:ssh	286	192.168.0.1	192.168.0.158	35658	22	35658	220	33361	33161	1	0
1596425453.767390587	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	33161	33581	1	0
1596425453.768392535	eth:ethertype:ip:tcp:ssh	606	192.168.0.158	192.168.0.1	22	35658	22	540	33161	33581	1	0
1596425453.776366053	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	33581	33701	1	0
1596425453.777017070	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	33701	33945	1	0
1596425453.819620442	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	33945	33777	1	0
1596425453.970637065	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	33777	33945	1	0
1596425453.970987987	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	33945	34013	1	0
1596425454.048124859	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	33945	34013	1	0
1596425454.048875511	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	34013	34309	1	0
1596425454.049222652	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	34309	34089	1	0
1596425454.175078341	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	34089	34309	1	0
1596425454.175433461	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	34309	34181	1	0
1596425454.219951354	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	34181	34309	1	0
1596425454.220300669	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	34309	34417	1	0
1596425454.242609280	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	34309	34417	1	0
1596425454.287054052	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	34417	34385	1	0
1596425454.288361885	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	34385	34417	1	0
1596425454.288375369	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	34417	34749	1	0
1596425454.289048468	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	34417	34749	1	0
1596425454.331622607	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	34749	34493	1	0
1596425454.687085402	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	34493	34749	1	0
1596425454.687359488	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	34749	34585	1	0
1596425454.732102358	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	34585	34749	1	0
1596425454.732387832	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	34749	34821	1	0
1596425454.751730193	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	34749	34821	1	0
1596425454.795030558	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	34821	34825	1	0
1596425454.797097153	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	34825	34821	1	0
1596425454.797104603	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	34821	35189	1	0
1596425454.797682542	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	34821	35189	1	0
1596425454.839632908	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	35189	34897	1	0
1596425454.921857554	eth:ethertype:ip:tcp:ssh	158	192.168.0.1	192.168.0.158	35658	22	35658	92	35189	34897	1	0
1596425454.922309910	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	34897	35281	1	0
1596425454.922595231	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	35281	34973	1	0
1596425455.201383291	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	34973	35281	1	0
1596425455.201674612	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	35281	35065	1	0
1596425455.244098802	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	35065	35281	1	0
1596425455.244383740	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	35281	35301	1	0
1596425455.265854879	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	35281	35301	1	0
1596425455.307036332	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	35301	35357	1	0
1596425455.308386393	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	35357	35301	1	0
1596425455.308400667	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	35301	35721	1	0
1596425455.308959205	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	35301	35721	1	0
1596425455.351629498	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	35721	35377	1	0
1596425455.710966344	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	35377	35721	1	0
1596425455.711240809	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	35721	35469	1	0
1596425455.756115877	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	35469	35721	1	0
1596425455.756356028	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	35721	35705	1	0
1596425455.774575022	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	35721	35705	1	0
1596425455.815037781	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	35705	35797	1	0
1596425455.821884234	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	35797	35705	1	0
1596425455.821917293	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	35705	36161	1	0
1596425455.822646755	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	35705	36161	1	0
1596425455.863617776	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	36161	35781	1	0
1596425456.223025551	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	35781	36161	1	0
1596425456.223297348	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	36161	35873	1	0
1596425456.268062850	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	35873	36161	1	0
1596425456.268346855	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	36161	36109	1	0
1596425456.287691994	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	36161	36109	1	0
1596425456.331050367	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	36109	36237	1	0
1596425456.332369705	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	36237	36109	1	0
1596425456.332383481	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	36109	36601	1	0
1596425456.332997844	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	36109	36601	1	0
1596425456.375601503	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	36601	36185	1	0
1596425456.735073353	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	36185	36601	1	0
1596425456.735364431	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	36601	36277	1	0
1596425456.780157099	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	36277	36601	1	0
1596425456.780442503	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	36601	36513	1	0
1596425456.799101083	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	36601	36513	1	0
1596425456.843042560	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	36513	36677	1	0
1596425456.846638017	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	36677	36513	1	0
1596425456.846667251	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	36513	37041	1	0
1596425456.847368919	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	36513	37041	1	0
1596425456.891644382	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	37041	36589	1	0
1596425457.246989859	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	36589	37041	1	0
1596425457.247320931	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	37041	36681	1	0
1596425457.292118419	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	36681	37041	1	0
1596425457.292401665	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	37041	36917	1	0
1596425457.311892593	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	37041	36917	1	0
1596425457.359035987	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	36917	37117	1	0
1596425457.359357279	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	37117	36917	1	0
1596425457.359369269	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	36917	37481	1	0
1596425457.360041093	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	36917	37481	1	0
1596425457.403605101	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	37481	36993	1	0
1596425457.758944215	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	36993	37481	1	0
1596425457.759235435	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	37481	37085	1	0
1596425457.804089492	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	37085	37481	1	0
1596425457.804363151	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	37481	37321	1	0
1596425457.827831443	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	37481	37321	1	0
1596425457.871038463	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	37321	37557	1	0
1596425457.871342256	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	37557	37321	1	0
1596425457.871353804	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	37321	37921	1	0
1596425457.872092434	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	37321	37921	1	0
1596425457.915622173	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	37921	37397	1	0
1596425458.275175244	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	37397	37921	1	0
1596425458.275475275	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	37921	37489	1	0
1596425458.320122205	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	37489	37921	1	0
1596425458.320389070	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	37921	37725	1	0
1596425458.340083838	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	37921	37725	1	0
1596425458.383038516	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	37725	37997	1	0
1596425458.385112350	eth:ethertype:ip:tcp:ssh	430	192.168.0.1	192.168.0.158	35658	22	35658	364	37997	37725	1	0
1596425458.385123919	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	37725	38361	1	0
1596425458.385803912	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	37725	38361	1	0
1596425458.427599367	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	38361	37801	1	0
1596425458.815115677	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	37801	38361	1	0
1596425458.815415254	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	38361	37893	1	0
1596425458.860398001	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	37893	38361	1	0
1596425458.860681389	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	38361	38129	1	0
