frame.time_epoch	frame.protocols	frame.len	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.port	tcp.len	tcp.seq	tcp.ack	tcp.flags.ack	tcp.flags.syn
1596421658.641997587	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	229297	147745	1	0
1596421658.642361945	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	147745	229533	1	0
1596421658.662332708	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	147745	229533	1	0
1596421658.663480700	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	229533	148141	1	0
1596421658.707558542	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	148141	229609	1	0
1596421658.707796282	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	148141	229609	1	0
1596421658.708575365	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	229609	148497	1	0
1596421658.708839829	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	148497	229685	1	0
1596421658.847428224	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	229685	148497	1	0
1596421658.847705030	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	148497	229777	1	0
1596421658.892407888	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	229777	148497	1	0
1596421658.892688475	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	148497	230013	1	0
1596421658.969161017	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	148497	230013	1	0
1596421658.969805454	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	230013	148893	1	0
1596421658.970099033	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	148893	230089	1	0
1596421659.359401294	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	230089	148893	1	0
1596421659.359689083	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	148893	230181	1	0
1596421659.404422569	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	230181	148893	1	0
1596421659.404703467	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	148893	230417	1	0
1596421659.584623642	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	148893	230417	1	0
1596421659.585269919	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	230417	149289	1	0
1596421659.585532340	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	149289	230493	1	0
1596421659.871292828	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	230493	149289	1	0
1596421659.871574143	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	149289	230585	1	0
1596421659.916176454	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	230585	149289	1	0
1596421659.916453688	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	149289	230821	1	0
1596421659.935603368	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	149289	230821	1	0
1596421659.979035156	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	230821	149365	1	0
1596421659.981578177	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	149365	230821	1	0
1596421659.981586749	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	230821	149721	1	0
1596421659.982168272	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	230821	149721	1	0
1596421660.023565020	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	149721	230897	1	0
1596421660.383293586	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	230897	149721	1	0
1596421660.383585997	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	149721	230989	1	0
1596421660.428278916	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	230989	149721	1	0
1596421660.428558763	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	149721	231225	1	0
1596421660.504600219	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	149721	231225	1	0
1596421660.505389234	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	231225	150117	1	0
1596421660.505649991	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	150117	231301	1	0
1596421660.917608560	eth:ethertype:ip:tcp:ssh	118	192.168.0.1	192.168.0.158	35658	22	35658	52	150117	231301	1	0
1596421660.927311467	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	231301	150169	1	0
1596421660.927645581	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	150169	231393	1	0
1596421660.972291538	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	231393	150169	1	0
1596421660.972574261	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	150169	231629	1	0
1596421660.991587989	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	150169	231629	1	0
1596421661.035085412	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	231629	150245	1	0
1596421661.038588754	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	150245	231629	1	0
1596421661.038600543	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	231629	150601	1	0
1596421661.039467654	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	231629	150601	1	0
1596421661.083481241	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	150601	231705	1	0
1596421661.439414302	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	231705	150601	1	0
1596421661.439709459	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	150601	231797	1	0
1596421661.484796631	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	231797	150601	1	0
1596421661.485077880	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	150601	232033	1	0
1596421661.734323606	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	150601	232033	1	0
1596421661.735004765	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	232033	150997	1	0
1596421661.735270135	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	150997	232109	1	0
1596421661.951063828	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	232109	150997	1	0
1596421661.951350203	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	150997	232201	1	0
1596421661.995978477	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	232201	150997	1	0
1596421661.996262883	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	150997	232437	1	0
1596421662.039583380	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	150997	232437	1	0
1596421662.083035939	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	232437	151073	1	0
1596421662.083317745	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	151073	232437	1	0
1596421662.083321704	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	232437	151429	1	0
1596421662.083839462	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	232437	151429	1	0
1596421662.084095156	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	151429	232513	1	0
1596421662.463432430	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	232513	151429	1	0
1596421662.463726356	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	151429	232605	1	0
1596421662.508449770	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	232605	151429	1	0
1596421662.508732235	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	151429	232841	1	0
1596421662.646588443	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	151429	232841	1	0
1596421662.647882256	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	232841	151825	1	0
1596421662.648155961	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	151825	232917	1	0
1596421662.975309029	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	232917	151825	1	0
1596421662.975597327	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	151825	233009	1	0
1596421663.020340015	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	233009	151825	1	0
1596421663.020624745	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	151825	233245	1	0
1596421663.270335131	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	151825	233245	1	0
1596421663.271317826	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	233245	152221	1	0
1596421663.271629800	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	152221	233321	1	0
1596421663.487196822	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	233321	152221	1	0
1596421663.487520668	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	152221	233413	1	0
1596421663.532146754	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	233413	152221	1	0
1596421663.532428324	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	152221	233649	1	0
1596421663.576090645	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	152221	233649	1	0
1596421663.619053423	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	233649	152297	1	0
1596421663.619385585	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	152297	233649	1	0
1596421663.619405085	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	233649	152653	1	0
1596421663.620309321	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	233649	152653	1	0
1596421663.620573337	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	152653	233725	1	0
1596421663.999482168	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	233725	152653	1	0
1596421663.999774767	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	152653	233817	1	0
1596421664.045535324	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	233817	152653	1	0
1596421664.045864239	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	152653	234053	1	0
1596421664.191623490	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	152653	234053	1	0
1596421664.192980814	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	234053	153049	1	0
1596421664.193250114	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	153049	234129	1	0
1596421664.511263626	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	234129	153049	1	0
1596421664.511602853	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	153049	234221	1	0
1596421664.556240152	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	234221	153049	1	0
1596421664.556522232	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	153049	234457	1	0
1596421664.807352533	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	153049	234457	1	0
1596421664.808549251	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	234457	153445	1	0
1596421664.808862473	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	153445	234533	1	0
1596421665.023541086	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	234533	153445	1	0
1596421665.023831215	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	153445	234625	1	0
1596421665.068412270	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	234625	153445	1	0
1596421665.068689355	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	153445	234861	1	0
1596421665.111267638	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	153445	234861	1	0
1596421665.155055899	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	234861	153521	1	0
1596421665.155384654	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	153521	234861	1	0
1596421665.155404381	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	234861	153877	1	0
1596421665.156526445	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	234861	153877	1	0
1596421665.156833640	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	153877	234937	1	0
1596421665.535525555	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	234937	153877	1	0
1596421665.535899152	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	153877	235029	1	0
1596421665.581526509	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	235029	153877	1	0
1596421665.581802523	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	153877	235265	1	0
1596421665.600360885	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	153877	235265	1	0
1596421665.643035417	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	235265	153953	1	0
1596421665.647810409	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	153953	235265	1	0
1596421665.647830496	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	235265	154309	1	0
1596421665.649001449	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	235265	154309	1	0
1596421665.691575664	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	154309	235341	1	0
1596421666.047194269	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	235341	154309	1	0
1596421666.047483632	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	154309	235433	1	0
1596421666.092244476	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	235433	154309	1	0
1596421666.092564457	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	154309	235669	1	0
1596421666.342331099	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	154309	235669	1	0
1596421666.343144057	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	235669	154705	1	0
1596421666.343412204	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	154705	235745	1	0
1596421666.559239003	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	235745	154705	1	0
1596421666.559545526	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	154705	235837	1	0
1596421666.604235014	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	235837	154705	1	0
1596421666.604516038	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	154705	236073	1	0
1596421666.648060310	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	154705	236073	1	0
1596421666.691083732	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	236073	154781	1	0
1596421666.691372412	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	154781	236073	1	0
1596421666.691381435	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	236073	155137	1	0
1596421666.692251287	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	236073	155137	1	0
1596421666.692512103	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	155137	236149	1	0
1596421666.824783706	eth:ethertype:ip:tcp:ssh	118	192.168.0.1	192.168.0.158	35658	22	35658	52	155137	236149	1	0
1596421666.867068044	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	236149	155189	1	0
1596421667.071306048	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	236149	155189	1	0
1596421667.071601965	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	155189	236241	1	0
1596421667.116423225	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	236241	155189	1	0
1596421667.116700701	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	155189	236477	1	0
1596421667.168094456	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	155189	236477	1	0
1596421667.168140786	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	236477	155265	1	0
1596421667.180101928	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	155265	236477	1	0
1596421667.180119111	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	236477	155621	1	0
1596421667.181033679	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	236477	155621	1	0
1596421667.181297255	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	155621	236553	1	0
1596421667.583414532	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	236553	155621	1	0
1596421667.583758579	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	155621	236645	1	0
1596421667.628468777	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	236645	155621	1	0
1596421667.628748159	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	155621	236881	1	0
1596421667.877879922	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	155621	236881	1	0
1596421667.878738275	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	236881	156017	1	0
1596421667.879015549	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	156017	236957	1	0
1596421668.095065271	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	236957	156017	1	0
1596421668.095347242	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	156017	237049	1	0
1596421668.139939408	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	237049	156017	1	0
1596421668.140230726	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	156017	237285	1	0
1596421668.184558691	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	156017	237285	1	0
1596421668.227078179	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	237285	156093	1	0
1596421668.227370594	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	156093	237285	1	0
1596421668.227380365	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	237285	156449	1	0
1596421668.228078987	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	237285	156449	1	0
1596421668.228338503	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	156449	237361	1	0
1596421668.606578072	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	237361	156449	1	0
1596421668.606873230	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	156449	237453	1	0
1596421668.653780714	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	237453	156449	1	0
1596421668.654101991	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	156449	237689	1	0
1596421668.799662100	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	156449	237689	1	0
1596421668.800763115	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	237689	156845	1	0
1596421668.801033267	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	156845	237765	1	0
1596421669.119383926	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	237765	156845	1	0
1596421669.119715855	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	156845	237857	1	0
1596421669.165895236	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	237857	156845	1	0
1596421669.166232854	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	156845	238093	1	0
1596421669.415144440	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	156845	238093	1	0
1596421669.416091487	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	238093	157241	1	0
1596421669.416363460	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	157241	238169	1	0
1596421669.631512665	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	238169	157241	1	0
1596421669.631803470	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	157241	238261	1	0
1596421669.677662366	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	238261	157241	1	0
1596421669.677942819	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	157241	238497	1	0
1596421669.719596386	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	157241	238497	1	0
1596421669.763066729	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	238497	157317	1	0
1596421669.763353919	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	157317	238497	1	0
1596421669.763363059	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	238497	157673	1	0
1596421669.764152852	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	238497	157673	1	0
1596421669.764416399	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	157673	238573	1	0
1596421670.143384979	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	238573	157673	1	0
1596421670.143679935	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	157673	238665	1	0
1596421670.188304217	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	238665	157673	1	0
1596421670.188577998	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	157673	238901	1	0
1596421670.335862518	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	157673	238901	1	0
1596421670.337019997	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	238901	158069	1	0
1596421670.337293010	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	158069	238977	1	0
1596421670.655357921	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	238977	158069	1	0
1596421670.655663928	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	158069	239069	1	0
1596421670.700442340	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	239069	158069	1	0
1596421670.700723112	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	158069	239305	1	0
1596421670.949353698	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	158069	239305	1	0
1596421670.950576870	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	239305	158465	1	0
1596421670.950895853	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	158465	239381	1	0
1596421671.167409966	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	239381	158465	1	0
1596421671.167703467	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	158465	239473	1	0
1596421671.213837877	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	239473	158465	1	0
1596421671.214104746	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	158465	239709	1	0
1596421671.231049790	eth:ethertype:ip:tcp	66	192.168.0.158	142.250.64.106	44032	443	44032	0	1090	5097	1	0
1596421671.231051806	eth:ethertype:ip:tcp	66	192.168.0.158	162.223.19.204	32784	443	32784	0	2631	199715	1	0
1596421671.231057211	eth:ethertype:ip:tcp	66	192.168.0.158	172.217.11.54	35114	443	35114	0	1053	3947	1	0
1596421671.231059340	eth:ethertype:ip:tcp	66	192.168.0.158	162.223.19.204	32782	443	32782	0	2544	71749	1	0
1596421671.231061230	eth:ethertype:ip:tcp	66	192.168.0.158	172.217.10.142	51230	443	51230	0	1802	616454	1	0
